one,two,three,four,key
-0.7162119744,1.015349409,0.4885141711,-0.6992617504,Z
-1.159867154,-0.7758711646,0.6054921184,-0.29701192,W
-0.08827823105,-0.2069250433,0.1046377656,0.8754226303,M
-0.6104954205,0.5577443252,0.9311487414,0.4367794955,B
0.37939394,-1.317546501,0.001409614966,0.9698559429,R
0.8642106011,1.519592705,1.260238193,0.6543372942,J
1.350423863,0.3451493957,-0.8290006245,0.1859530002,T
0.9560023981,0.5666952049,1.150977651,-0.3600393482,A
-1.012715614,-1.020894825,0.6506493326,-1.216440423,K
-1.08723896,-0.9498281614,-0.6453577419,-0.8599704236,M
1.61426399,0.4887284922,2.352849249,0.268150788,A
0.6626453646,-0.8871125057,0.4762531762,0.06045399922,3
0.005817333422,-2.763755209,-1.300543201,0.5425607173,N
0.763452968,0.4380330436,-1.231173084,0.8062910706,4
0.02483382784,1.118007586,1.737033744,-0.3749379435,V
-0.3554647248,-1.076554066,0.9658993448,0.659140528,8
-0.7451876069,-0.7828769831,-1.25848323,-1.055936216,L
0.2020931889,-1.282087739,-0.7799348188,1.443649916,X
0.7607505123,0.0220584687,-0.3513774255,0.2110992784,Y
0.5571575714,-1.876648855,-1.430152254,-1.654968503,H
1.31963869,-0.2150696504,-0.3620251268,0.518274728,M
-2.286470759,0.4112935779,-1.539162407,-0.09141769346,M
-0.5732436682,-0.422649981,1.464083644,0.5424386197,O
-0.5575905063,-0.6989577167,-0.9935147692,0.07592955786,S
1.334502802,0.5130167112,-0.5873339556,-0.251175851,X
-1.496774917,0.7443570878,-0.4821872405,-1.308005917,Y
-1.174526622,0.38719559,-1.71853863,-1.281410229,P
-0.675109833,1.193265612,0.9975019248,-0.521572741,V
0.1570383496,-1.61630839,-0.9035435664,0.3504871075,S
-0.1303420121,-0.8039716994,-0.1130914428,-0.3815489874,R
-1.348765622,0.7141559667,0.04343173967,-0.05786274716,O
0.7601574584,-0.3189763197,0.4332425067,-0.4397310068,O
-0.5268957969,-1.083644879,-0.1617634538,0.6600525773,P
-0.4615818754,-1.050730817,-0.4264266179,0.8871750235,P
-0.2225152576,0.7534920783,-0.4092888724,-0.2953820202,S
0.7211141299,1.011715953,-0.2715461393,1.211776012,Q
1.121356009,0.4685713033,-0.3363262787,0.07860544958,Z
0.1649423023,-0.2660205539,-2.143937273,-2.113470734,E
1.345822213,2.363194536,-1.405567635,2.599800125,3
0.1732172937,-0.1163286592,0.3734656206,0.3818052311,K
-0.2892740797,1.439352338,-0.7998530335,-1.208543392,O
1.094007923,0.04968346192,-1.445820261,0.5402086649,9
0.2907450996,0.5901753512,0.8952602401,-0.02551842947,Y
-0.2640400706,-1.204051421,0.5041988433,0.6028732588,9
2.027583989,-0.09757649872,-0.4456892009,1.965017773,I
1.342573074,1.231399801,1.72325729,1.332216206,B
1.536042357,1.585264354,0.9047400549,0.9726967636,G
-0.4945926941,0.008418299501,1.512646585,-0.1145308256,L
0.7966044245,0.2422229703,-0.3817324632,-0.006186852297,L
-0.103387973,0.6908565691,-0.2178702818,-0.3993631767,4
-1.055039179,1.263498281,-0.2948326153,-0.1312897132,Y
0.7699642185,-0.07762084295,-1.569057181,1.759866147,H
-0.3804818005,-0.4446060359,-0.959612675,0.3751376571,Z
0.3436518261,1.653496519,0.3619898713,1.413521433,Q
-1.037169458,0.4661505408,-0.4837802593,1.754662682,W
-1.370659764,-0.06666145347,0.7806685435,-0.3419601441,S
-1.21895292,-1.185454213,-0.3133766933,0.5094768418,L
0.3206573978,-2.371135255,1.327589272,-1.326687761,5
-0.02137846556,-0.06210144985,0.5736165792,-0.603958067,I
0.7037932742,0.09420909001,0.2123988301,-0.6984899415,Y
0.1265268909,-0.5977580584,0.77246183,0.4066151197,Y
0.4729171368,-0.8289015045,-0.2365319441,1.138179936,3
-0.9037192197,-1.377777277,-1.844190068,-0.4726774173,I
1.024344282,-0.4502605932,-0.6837834615,-0.6617286195,3
0.127562374,0.1649545348,0.3020591349,-0.7740687409,V
1.114309508,0.04054514369,-1.945604801,-0.05161273514,3
-1.105121391,2.33019863,-1.632063769,-0.6420564455,C
-0.6389231567,2.087783603,-0.6642668737,1.279758901,7
0.3946582358,-1.415180934,0.9091325955,-1.030026638,R
0.2296286593,1.221449469,0.2673252539,1.546964872,X
-0.7541856769,-1.428343406,1.642931439,1.298858294,5
0.2762737617,0.7590653791,-0.779599533,0.2247560248,D
0.7013774064,0.1201620953,1.432006565,-0.1511640086,E
-0.5957849827,-1.448381287,-1.43480865,-1.878632185,J
0.5009486979,0.07050010323,-0.4431167871,0.4579124295,9
0.8595463961,2.785971077,-0.5329287946,-1.136828216,J
0.7118610986,0.002736402263,-0.4008441521,0.5513652289,6
-1.445062483,-0.6110554796,-0.3229669466,0.5473836147,J
0.9540997261,-1.257360084,1.008902584,-0.9065578942,U
-0.8333640122,1.040693703,1.197968015,-1.312923109,I
-1.292614115,0.2766924682,-1.050740805,1.534012683,B
-1.013760047,-0.06657225794,-0.6208539229,0.7302135845,H
-0.9761688753,-0.9745981833,-2.197370167,1.852370914,X
-1.329729685,1.085331378,1.980574042,1.17684101,K
-0.2186984683,0.08466628623,-0.1735424001,-0.6515112276,Q
-1.982991421,1.64359853,1.4685979,1.516741793,J
1.164884389,0.02076415472,-0.5333292465,-1.145034596,A
-1.491799062,0.007564412138,0.6166046678,-1.037413797,J
-0.9960303726,0.1373005415,1.731781538,0.1758980398,J
0.3038610474,-1.052661615,-0.9700545468,-0.7850813145,I
-1.001331935,0.01718077905,1.782410162,-1.19056782,D
-0.3361023915,-0.8216290653,-0.6261851714,0.5714289075,L
0.422549799,0.5000420408,0.5134558087,0.4881558536,U
1.86787067,1.484582032,-1.357442898,-2.626637119,N
2.005166726,-0.6856219366,-1.561030481,0.1824412239,I
0.5970002489,0.2227084645,0.305167804,-0.08053289019,X
-0.5087732494,1.021734247,1.108644192,0.9432912709,F
-1.179020062,0.03633092708,1.042836784,1.088222205,E
0.9514020416,-0.3075778089,-0.3683354068,0.2518129385,B
1.218338628,0.7132244741,-1.293506759,-0.7602567898,Q
-0.6375749123,0.2643050812,-1.318300809,-0.3567507948,P
-0.2799519158,-0.4807879512,0.5700953626,0.06428032163,O
0.07016019522,1.671391994,-0.7990683079,1.152375219,J
0.76512742,1.032661149,0.2022375858,-0.1116970758,A
-0.1648720771,-0.2050521388,-1.352807854,1.070987236,E
-0.9212487856,0.1301830919,-0.4946997866,1.20031966,4
-0.7725976914,0.9717657578,-1.172807159,-0.6291137147,Y
-1.168047619,-0.7633915234,-1.101017268,-1.225281822,L
-0.4871408347,-1.570014199,2.023701059,0.9420976043,U
-0.9601095375,-0.5997887081,-0.4201312327,-1.060304573,K
1.14577396,0.2716381019,0.1585364611,-0.1380084964,8
-0.1930841725,0.9666155984,-1.288474901,-0.604217203,F
-0.3285033058,0.8486678557,-0.04654957572,-0.3497837627,F
-0.3506411663,0.6826518018,1.213110004,-0.422607459,G
1.62355807,-0.3896259269,2.020485477,-0.2040847895,W
-0.2818362881,0.799263959,-0.03364683254,0.04170775795,C
-1.37962725,-1.124807098,0.0765727947,-0.9089526295,V
-0.481684848,1.31709991,-0.9139790333,-0.6773040043,X
0.5743558594,-0.7322279531,-0.1585243954,-1.794889937,O
-0.5562455205,-0.9729481308,-0.3588336042,-0.2294769474,H
-0.6621419725,-0.1828130437,0.3283146029,2.252194232,7
-0.2092643651,1.116097161,-0.8399684596,0.4917501115,2
0.4123369457,-0.4640122784,0.1120521357,0.8290241151,S
-0.2927311792,0.1525518967,0.1714207472,-1.676514124,E
-0.8102171428,1.707644673,-0.2956225944,0.2055113133,A
0.4431112291,0.546865888,-0.8154071764,-0.8147182942,K
0.4214620144,-0.8368232076,1.425804238,0.05237877332,O
-0.7615528314,-2.153481197,-1.241917362,-1.000066138,O
-1.740843232,-1.618405331,-0.2067168117,0.08852367323,Z
0.862218666,-1.028091054,0.132115501,0.9204001443,D
1.151347116,0.1097556918,-0.9872967926,0.7634094988,R
-0.9103345402,-0.9821072317,0.4902264385,0.643449468,W
0.7616743349,-0.6174058952,-1.652584778,1.875517662,J
-0.9948510425,-0.1034965794,-1.577334887,-0.5372627649,Y
0.4105003648,2.351971164,-0.9744797913,0.1636153255,S
0.3638432362,-0.3310786021,0.00841093444,-1.8089523,R
-0.7265625785,-0.2611407437,0.2431032905,0.1420107413,C
-1.010931237,1.01473906,-0.9257844904,-0.8694905782,O
0.9387987177,0.4211099699,-0.1057120689,-0.5632595517,Z
-0.6390668206,-1.289469057,1.124618407,0.6087801694,W
0.8533796978,-0.514837541,0.09731563994,-0.2975225272,B
0.9477493748,0.25926016,0.5495073302,-2.636814233,U
1.905349545,-0.01205484343,2.431791462,1.237996911,Q
-0.5166683594,-1.809236189,0.4161440595,-2.280587974,Q
1.027779511,-0.02740459264,-0.5645030304,-0.119946714,Q
1.551203873,0.466685125,-0.6412599552,-0.1817440108,J
0.9263184644,0.9272906012,0.117345512,0.6898515939,O
-0.6322730802,0.3246884088,0.2981929334,-1.017273356,O
-0.01587409503,0.7884007937,0.6388246706,0.3720478998,L
-0.0100173219,-0.3269545129,-0.3182359021,1.046044195,4
-0.6345802926,-0.5225079791,0.06856661565,-0.8845595312,I
2.050652685,-1.181549151,-0.5338220337,-2.125312927,V
-0.9088682316,-0.7930141425,-0.3351090386,0.03749225598,W
1.224109951,0.9582741457,1.329757515,-0.2537683912,F
1.718143522,-0.6486344728,0.1424226142,-0.403444926,J
-0.5330048561,-0.2144913498,-0.2359226897,0.9149299398,D
-1.390759107,0.2114062865,0.5906741811,0.08326245752,7
-0.9280911523,0.7019562505,1.039177845,-0.76225919,S
0.7286718361,-0.3834459859,-0.5629258086,0.4232903949,M
0.3700238976,0.03202042517,-1.263049899,-0.6611897287,A
-0.1745175414,-0.2535613032,1.363441125,-0.3523369506,F
-1.462123493,-1.024080333,0.5160480486,-0.2741811119,M
0.1496262476,-1.258492819,-3.147011566,0.6473773132,F
0.7185724113,0.1226865361,-0.2646832413,-0.01246731631,G
-0.5832611232,1.866095854,-1.291961761,0.50172048,S
-0.2157721915,0.09625815339,0.500505854,1.266032397,V
-2.008886957,-0.4632624497,0.2352800972,1.576380933,2
-0.3890308557,0.7563330896,-0.7271883968,-0.2419303893,L
0.09475556617,1.4433951,0.4212786865,0.5213037311,A
0.2113972845,-1.091062423,-0.885884936,-1.174210529,Z
0.8679707981,0.05984488384,2.117674057,-0.2756783355,U
-0.6892196157,-0.4985674564,-0.7544869318,0.2496178498,M
-1.4223126,-0.7992990432,-0.8181683288,0.1751787179,A
0.1210578206,-1.391757554,0.5406137033,0.6102075164,C
0.3202969321,2.239587937,-1.146741399,-0.5102076867,Z
-0.6901419112,0.4910007562,1.058331661,-0.00898897853,R
-0.5217025631,-2.299228435,1.042974298,0.02248805177,O
0.255020814,0.5473895666,-0.5903984119,1.040874628,N
1.173623153,-1.470366337,0.3910819922,2.614733069,S
0.4080120334,0.6660544765,-1.332051316,-1.773270006,4
-0.4046650877,-1.826795662,0.05108156434,-0.3891553246,Y
1.311233182,1.071635833,-0.6915172084,-0.1971660055,Y
1.329483337,-0.314181398,1.155250072,-0.3101377049,X
-1.334959644,-1.373416912,0.02126353011,0.9024182381,X
2.268281558,-0.007329471607,0.3946826828,-1.679803443,9
-0.304685067,-1.356296104,-1.62041924,-0.5694217912,A
-0.5308175611,0.8008314621,-2.274780672,0.1705410622,H
-0.001799869838,-3.465355845,-0.8278260778,1.430808216,V
-0.2614443755,1.486314299,-1.039578646,0.7190624353,D
0.6276223422,-0.4691938947,-0.1012642391,1.891675552,H
-0.3292984967,0.07171522534,0.4791693873,-1.079075132,F
-0.742764961,0.7590295298,-1.118109004,0.8846869554,A
0.3837637748,1.115819441,1.333112788,0.3714404051,R
0.1373384253,-0.6623990397,1.75714001,-0.9094045669,O
-1.539605388,-0.8954582172,-0.2332747502,2.666556121,P
0.03530391389,-1.942487137,1.242117582,-0.1843263424,H
0.1820664045,0.4343553231,-0.5838363518,0.6161595462,R
-1.259901053,-1.114099887,0.2839414501,0.7978916594,0
0.9882016865,-1.163366907,0.1157971505,-0.04853498566,H
0.2369795486,-1.602384887,1.118379894,-0.5546158547,U
0.9009376608,0.7164539652,1.811875324,-1.330703738,J
0.7276747839,-0.9381739164,0.4798737444,0.347832185,P
0.2871100722,-0.3464000774,-1.15967566,1.049243108,Z
-1.099466363,0.3565327753,-0.1674101527,-1.174867703,G
2.128370757,0.6782855013,-1.13497407,0.4926452079,E
-0.8391138247,-0.006298981591,0.8228167316,-1.684707415,W
0.8835430167,-1.083908362,-0.05634874934,0.5719130108,E
0.3949356592,0.9356675775,0.4019273729,-0.06263127379,K
-1.239740593,-1.063991235,0.1173551312,0.5299843009,N
-0.9216989151,2.013758426,0.5784158079,-0.8324720375,Q
-0.4388389856,-1.688725822,-0.7725479635,-1.138873654,T
0.3671936239,0.588573768,0.637054348,0.6369117135,E
-1.398240919,0.7019019117,-1.603974031,-0.001910156595,C
-0.7595563846,-1.767281672,1.903069871,-0.1916585377,W
-0.0325374154,0.9243788337,-0.1487037801,0.3210121777,F
0.2099086241,1.623331898,-1.144754036,0.4122158989,B
-0.4573894975,-0.1178014774,-0.3239718372,0.8798161922,N
0.1261673522,-0.1705815182,-0.08692752973,1.426526761,V
1.385305728,-1.470872558,0.5936920998,-1.331942605,L
0.4119970301,-0.7927813447,1.117095317,3.372951108,W
-0.7948080107,0.2945740396,-1.235113658,-1.038513834,B
-0.4004348249,-0.04087430847,-1.539885206,1.306124844,S
0.06999933636,0.8562485962,-0.5990172772,-0.7660950443,C
0.4802743675,0.9345705459,-1.233171162,-1.027288932,F
0.1691914854,-0.2414718235,-0.1992005774,-0.4215833592,2
-0.2742428413,1.465206209,0.09836581513,-0.1660663196,H
0.3502135241,0.3750843394,-1.319545759,-0.1056410986,V
0.2385290045,0.3731545946,0.755962213,-1.68183629,S
-0.2220481415,2.136199659,0.1973325384,-0.5392303035,H
0.3753087841,1.165427369,-1.357453129,0.6120168632,9
-0.4635725166,1.766087116,0.4558370385,0.2555116498,S
0.2799876204,0.42071717,0.8055240141,-0.7551252273,M
0.9308742483,0.06065058825,1.623671087,0.08601534723,F
-0.2929489739,-0.8802450877,-0.5811783801,0.6548148086,X
-0.2041332164,0.333148655,0.406851809,-1.169391389,P
-0.2424739062,0.3319820237,0.2907423285,-0.2787495014,X
0.1459930942,1.93044756,1.720139362,1.37752246,F
-0.6175932893,-1.614591022,0.01619072914,-0.6046223521,I
0.9229783058,-1.292055333,-1.351997443,0.2838055652,A
-0.9281383289,0.8529611373,0.02444399544,2.340552558,T
-0.821975955,0.8173739883,0.45182476,-1.57002768,8
1.321737109,-0.4006205188,-0.8077980647,1.015631443,U
0.7112894572,0.9231904277,-0.4551701762,1.067814369,O
-0.04730428221,1.394179917,2.344609624,-0.002396653713,S
-1.688335609,-0.3463518146,0.425520384,-0.2248320067,Z
0.1605327586,-0.6878990032,-1.421195537,-0.2727826125,1
-1.066809856,1.259937351,-0.2062593752,-0.9706986433,T
0.7457451457,0.2180091623,-1.164389099,0.9981436646,1
-1.113693738,1.714324773,0.08123201036,-0.7748439577,H
0.8362888344,-0.6407115447,0.214117824,0.6723528038,S
-1.253732522,1.755153886,1.009683913,0.8136068785,N
0.688122013,0.1075628161,1.268690293,1.585724698,L
-1.000946803,0.5437791922,1.701536918,-0.8244177494,T
0.2592330956,0.3849700649,0.6239873262,-2.267826928,G
0.6810973569,1.819243891,0.6690910923,-1.138713775,1
0.0795039851,-0.5157972186,0.03401677385,0.5339966113,D
0.4081007188,0.3142627687,-2.700833636,0.8859132187,3
-1.043827571,-0.659637978,-0.3835591551,3.060846053,D
-0.5594626476,0.3475882191,-1.73081163,0.51756309,F
0.9801453966,1.394326839,-1.456224201,0.7916390975,3
-0.7235010457,2.558271296,-0.8508182789,-0.475866885,A
0.1002284896,-0.5705440484,-0.002565057077,-2.148292787,G
-2.006153631,1.062675938,0.5690602175,0.4181530332,R
1.698521278,-0.8777147799,2.729602651,1.443464051,E
0.1513826246,-0.5193856128,0.3893040965,-0.4813193209,Z
0.9458005884,0.6199854953,2.090553488,-0.4371601567,U
-0.9216522029,0.7484176092,-1.993967923,-0.4389381794,4
1.936294654,1.162779687,-2.154590145,0.7188387264,V
1.550969966,0.1882066496,-0.8505016093,-0.9906490829,V
0.4820613627,-0.2042292969,-0.5006440282,0.3199905731,M
0.2235493095,-0.1956330629,-1.181842075,0.8747981639,S
0.1523404818,-1.239361779,-0.5728784839,2.023121463,H
0.3641051139,0.9119295761,-0.05651817639,-0.4684100583,U
-0.766293824,-0.2689461055,0.7228795704,-0.7445944272,G
0.7697049327,-1.639635201,0.4988353168,-0.237019182,U
-2.189869932,0.3340592567,-0.2489773806,-0.3037299449,O
-1.219167452,-0.09416350313,-0.7594485904,-0.3733872083,T
-1.33130262,0.1590150193,0.4882399863,-0.4212061853,O
5.66E-05,1.475883794,-0.4938829542,-1.34734419,A
0.4279660817,-0.4621428023,2.548931044,-0.6431619091,L
0.3265449417,-0.360347946,-1.712747137,-1.031053268,I
-0.8579947689,0.3019686768,-1.466876137,0.3062745712,V
-1.097458146,0.3944012263,-1.255293026,-0.4392180739,A
0.1725910731,-0.2643898541,-1.49830407,-0.07248264186,Y
-0.537247253,0.9871657509,-0.4153191986,-0.9110458377,P
0.7361834519,0.2157460059,-0.3964312354,-0.01170070549,U
-1.916783908,-1.356730327,0.1097714339,-1.22650908,8
-0.5830472858,1.13782872,-0.5922005915,0.4090202231,I
-0.3774721675,0.8678236163,0.1463607334,0.6494298718,U
-0.6695476658,0.1182153382,-1.476485939,0.5352217169,K
0.9430502962,-2.480242609,0.5717887503,-1.37133136,I
-0.5563004244,2.471794826,0.3871720429,-0.3741538043,O
1.129518686,0.4153133478,-0.03709650864,-0.1508849044,Q
-1.600412515,0.1598260951,0.1503594089,0.08806021962,V
-0.7923019146,-0.7652469082,-1.021910169,-2.058838315,L
0.4924719953,1.075038488,0.8552887945,-0.02107896274,S
-1.037104381,0.4318539417,2.730070532,0.4524130488,K
0.4865905047,0.1225270868,1.388339755,0.01426966722,D
0.03162084978,0.2226694407,3.025273022,0.4123523525,L
-0.5161213553,0.4332236726,-1.821536733,0.6660713656,V
-0.1273606929,-1.419093219,0.364285104,0.7094692098,H
1.286619586,-1.324586301,0.4980886854,0.00187521138,B
0.9412178504,0.9374607049,0.9937751491,-1.5410109,7
0.1405392887,-0.6755975556,-0.0505261132,-0.3925127739,Y
1.100811241,-0.07188881443,0.7486394961,0.9267958189,B
0.9040960421,-0.387636017,-1.832550186,-0.02500524481,A
-0.7239008138,0.3894828912,2.041584807,-0.1936987559,E
-1.556293695,-0.3588243516,0.09407184088,-1.163631968,C
0.2579395086,-1.344355659,-1.615863073,0.5348473997,Y
-0.955549394,0.721610347,0.544828821,-0.7733438633,S
0.08498264754,0.6437343556,0.9243844029,0.8207638558,R
0.3394380744,-0.5124750335,-0.1407454558,1.772117359,J
0.7380189074,-1.09093176,0.9363868888,-0.03719642821,P
0.4989511923,-1.609795914,0.2022391688,0.3336314365,D
-1.421275431,-0.8922383643,-1.079190529,1.361871455,Q
0.5712281397,1.107258941,-0.4894359024,0.4390299353,4
2.343104099,-0.05285928164,0.5364947924,-0.256877717,Y
-1.649719172,-0.588895771,-0.5429980105,-1.429528569,9
-1.231454735,-0.1411063379,-0.04529908753,-2.033290267,Q
2.046176136,0.003491193128,-0.4196394389,0.3386289786,0
0.4553335593,0.5862186186,-1.659733479,0.7454042589,R
1.085039587,-0.4163651709,-2.094404977,-0.2910526185,4
0.2236904151,1.399660689,-1.052631756,-1.198155878,6
0.285272152,0.1675734245,-0.1112919864,0.3104789525,L
0.06379264462,-0.8376544581,-0.6772384722,-0.6260835476,F
0.08728463361,-0.5179001764,-1.184332472,-1.086610115,Z
0.1311713198,1.340718518,-0.1345066077,-0.5997650534,P
0.4131388225,0.297188165,-0.6743609848,-0.8686567795,0
-0.7259571641,-0.9989490993,0.5924019039,-0.8184856813,M
2.01910601,-0.8704742097,1.639568888,-0.01864829729,C
1.522816587,0.8639908762,-1.084724898,0.9950371861,K
1.599495398,0.8787656916,-0.03182074768,-1.541136618,D
0.03258440349,-0.8302473929,0.093528014,-0.8854208339,K
-0.218408199,-0.4792496971,0.26982043,0.5877025677,T
-0.8116328854,0.8804490449,-0.355220992,1.267462851,K
-0.3316292853,0.7585388212,-1.848991963,-1.417983178,W
0.732672049,-0.7448978741,0.5122093654,1.417494653,M
-1.280849161,1.20001884,-0.9464799865,-1.236550192,M
-0.1540208275,-0.4139003543,-0.4750610722,-0.4523296188,Q
-0.2322353335,-0.3684717322,0.9935011799,-1.021010023,7
0.7811396127,1.342345623,0.9134178025,1.774222258,Z
1.681210399,0.3728737981,1.311298172,-1.133756824,L
-1.240546574,-1.168226558,-0.5808102928,1.076764169,H
-1.294913905,0.3316816676,-0.08569522241,-0.380569204,R
-0.04930533282,-2.438810647,-0.6826280721,-0.5739676322,E
-0.6507713763,-0.8814424956,-1.694825876,1.437016189,I
-0.3963280984,-0.04523695998,-0.8205986691,0.9751182639,P
1.398056902,-0.4168348174,-0.5277648165,0.6550626609,I
-0.4918375264,0.2526378108,-0.7123395599,-0.1340475134,2
-0.3365685509,-2.269899078,-1.071022747,0.9431097163,K
0.756196945,0.7326246713,-1.372741032,2.878871075,J
-0.2690792075,0.6390925052,1.244105941,-2.136111412,7
